"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","source","target"
"983","EOL:483985","Pygospio elegans","Animalia | Annelida | Polychaeta | Spionida | Spionidae | Pygospio | Pygospio elegans",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Pygospio","Calidris"
"984","EOL:483985","Pygospio elegans","Animalia | Annelida | Polychaeta | Spionida | Spionidae | Pygospio | Pygospio elegans",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Pygospio","Calidris"
"985","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Corophium","Calidris"
"986","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Corophium","Calidris"
"987","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Corophium","Calidris"
"988","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Corophium","Calidris"
"989","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Corophium","Calidris"
"990","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Corophium","Calidris"
"991","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:1049497","Calidris alpina","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Corophium","Calidris"
"992","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:1049497","Calidris alpina","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Corophium","Calidris"
"993","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Corophium","Calidris"
"994","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Corophium","Calidris"
"995","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Bathyporeia","Calidris"
"996","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Bathyporeia","Calidris"
"997","EOL_V2:15011","Bathyporeia","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia",NA,"preyedUponBy","EOL_V2:1049496","Calidris ferruginea","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris ferruginea",NA,NA,NA,NA,NA,"Bathyporeia","Calidris"
"998","EOL_V2:15011","Bathyporeia","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia",NA,"preyedUponBy","EOL_V2:1049496","Calidris ferruginea","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris ferruginea",NA,NA,NA,NA,NA,"Bathyporeia","Calidris"
"999","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Crangon","Calidris"
"1000","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Crangon","Calidris"
"1001","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Crangon","Calidris"
"1002","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Crangon","Calidris"
"1003","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Carcinus","Calidris"
"1004","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Carcinus","Calidris"
"1005","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Gammarus","Calidris"
"1006","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Gammarus","Calidris"
"1007","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Gammarus","Calidris"
"1008","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Gammarus","Calidris"
"1009","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Gammarus","Calidris"
"1010","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Gammarus","Calidris"
"1011","FBC:SLB:SpecCode:40207","Polydora ciliata","Polychaeta | Canalipalpata | Spionidae | Polydora | Polydora ciliata",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Ciliata","Calidris"
"1012","FBC:SLB:SpecCode:40207","Polydora ciliata","Polychaeta | Canalipalpata | Spionidae | Polydora | Polydora ciliata",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Ciliata","Calidris"
"1013","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Pomatoschistus","Calidris"
"1014","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Pomatoschistus","Calidris"
"1015","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Arenaria","Calidris"
"1016","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Arenaria","Calidris"
"1017","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Arenaria","Calidris"
"1018","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Arenaria","Calidris"
"1019","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Mya","Calidris"
"1020","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Mya","Calidris"
"1021","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Mya","Calidris"
"1022","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Mya","Calidris"
"1023","EOL_V2:449961","Mytilus galloprovincialis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus galloprovincialis",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Mytilus","Calidris"
"1024","EOL_V2:449961","Mytilus galloprovincialis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus galloprovincialis",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Mytilus","Calidris"
"1025","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Mytilus","Calidris"
"1026","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Mytilus","Calidris"
"1027","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Mytilus","Calidris"
"1028","http://taxon-concept.plazi.org/id/Animalia/Mytilus_edulis_Linnaeus_1758","Mytilus edulis","Animalia | Mollusca | Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Mytilus","Calidris"
"1029","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Cerastoderma","Calidris"
"1030","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Cerastoderma","Calidris"
"1031","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Cerastoderma","Calidris"
"1032","EOL_V2:395985","Cerastoderma edule","Animalia | Mollusca | Bivalvia | Veneroida | Cardioidea | Cardiidae | Cerastoderma | Cerastoderma edule",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Cerastoderma","Calidris"
"1033","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1034","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1035","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1036","FBC:SLB:SpecCode:47401","Macoma balthica","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma balthica",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1037","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049497","Calidris alpina","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1038","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1039","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1040","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049484","Calidris minutilla","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris minutilla",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1041","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049497","Calidris alpina","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1042","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049484","Calidris minutilla","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris minutilla",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1043","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1044","EOL_V2:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1045","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049484","Calidris minutilla","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris minutilla",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1046","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1047","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1048","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049484","Calidris minutilla","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris minutilla",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1049","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1050","FBC:SLB:SpecCode:48028","Macoma secta","Bivalvia | Veneroida | Tellinidae | Macoma | Macoma secta",NA,"preyedUponBy","EOL_V2:1049517","Calidris mauri","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris mauri",NA,NA,NA,NA,NA,"Macoma","Calidris"
"1051","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Littorina","Calidris"
"1052","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Littorina","Calidris"
"1053","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","EOL_V2:1049469","Calidris canutus","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Calidris | Calidris canutus",NA,NA,NA,NA,NA,"Littorina","Calidris"
"1054","EOL:619396","Littorina littorea","Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea",NA,"preyedUponBy","FBC:SLB:SpecCode:155057","Calidris alpina","Aves | Ciconiiformes | Scolopacidae | Calidris | Calidris alpina",NA,NA,NA,NA,NA,"Littorina","Calidris"
"1055","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Arenicola","Limosa"
"1056","EOL:486136","Arenicola marina","Animalia | Annelida | Polychaeta |  | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Arenicola","Limosa"
"1057","INAT_TAXON:208364","Arenicola marina","Animalia | Annelida | Polychaeta | Capitellida | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","INAT_TAXON:3951","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Arenicola","Limosa"
"1058","INAT_TAXON:208364","Arenicola marina","Animalia | Annelida | Polychaeta | Capitellida | Arenicolidae | Arenicola | Arenicola marina",NA,"preyedUponBy","INAT_TAXON:3951","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Arenicola","Limosa"
"1059","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Nereis","Limosa"
"1060","EOL_V2:406777","Nereis diversicolor","Annelida | Polychaeta | Errantia | Aciculata | Phyllodocida | Nereididae | Nereis | Nereis diversicolor",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Nereis","Limosa"
"1061","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Eteone","Limosa"
"1062","EOL:398428","Eteone longa","Animalia | Annelida | Polychaeta | Phyllodocida | Phyllodocidae | Eteone | Eteone longa",NA,"preyedUponBy","EOL_V2:1049548","Limosa lapponica","Animalia | Chordata | Aves | Charadriiformes | Scolopacidae | Limosa | Limosa lapponica",NA,NA,NA,NA,NA,"Eteone","Limosa"
